Case,Type,PredecessorStatus,SuccessorStatus,RequestedMode,ResolvedMode,LagHours,Classification,Reason,AllowanceStatus,CalculationBasis,Hours,Days,ExportedFreeFloat,PredecessorField,PredecessorEndpoint,SuccessorField,SuccessorEndpoint,PredecessorType,SuccessorType,PredecessorActualStart,SuccessorActualStart,PredecessorRemainingHours,SuccessorRemainingHours,DataDate,PredecessorSuspendDate,PredecessorResumeDate,ExpectedReason,Message
"PR_SS/TK_NotStart/TK_NotStart/TT_FinMile/successor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Calculated","CalculatedRemainingRelationship","Finite","TaskCalendarRemainingEndpoint","15.999999999972222222222222222","1.9999999999965277777777777778","1.9999999999965277777777777778","restart_date","2026-01-05T08:00:00","restart_date","2026-01-06T17:00:00","TT_Task","TT_FinMile","","","8","0","2026-01-02 17:00","","","CalculatedRemainingRelationship","Signed predecessor-working-time allowance with a fixed successor endpoint and any valid closed suspension removed from movement availability; not a reschedule or native P6 driving flag."
"PR_SS/TK_NotStart/TK_NotStart/TT_LOE/predecessor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_LOE","TT_Task","","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_NotStart/TK_NotStart/TT_LOE/successor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_LOE","","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_NotStart/TK_NotStart/TT_WBS/predecessor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_WBS","TT_Task","","","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_NotStart/TK_NotStart/TT_WBS/successor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_Task","TT_WBS","","","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_NotStart/TK_NotStart/TT_Unknown/predecessor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Unknown","TT_Task","","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_NotStart/TK_NotStart/TT_Unknown/successor","PR_SS","TK_NOTSTART","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Unknown","","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_NotStart/TK_Active/TT_Task/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_Task/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_Rsrc/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Rsrc","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_Rsrc/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Rsrc","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_Mile/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Mile","TT_Task","","2026-01-01 08:00","0","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_Mile/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Mile","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_FinMile/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_FinMile","TT_Task","","2026-01-01 08:00","0","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_FinMile/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_FinMile","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_NotStart/TK_Active/TT_LOE/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_LOE","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_NotStart/TK_Active/TT_LOE/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_LOE","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_NotStart/TK_Active/TT_WBS/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_WBS","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_NotStart/TK_Active/TT_WBS/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_Task","TT_WBS","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_NotStart/TK_Active/TT_Unknown/predecessor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Unknown","TT_Task","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_NotStart/TK_Active/TT_Unknown/successor","PR_SS","TK_NOTSTART","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Unknown","","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_NotStart/TK_Complete/TT_Task/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Task/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Rsrc/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Rsrc","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Rsrc/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Rsrc","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Mile/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Mile","TT_Task","","2026-01-01 08:00","0","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Mile/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Mile","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_FinMile/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_FinMile","TT_Task","","2026-01-01 08:00","0","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_FinMile/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_FinMile","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_LOE/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_LOE","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_LOE/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_LOE","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_WBS/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_WBS","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_WBS/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_WBS","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Unknown/predecessor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Unknown","TT_Task","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_NotStart/TK_Complete/TT_Unknown/successor","PR_SS","TK_NOTSTART","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Unknown","","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_Active/TK_NotStart/TT_Task/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_Task/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_Rsrc/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Rsrc","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_Rsrc/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Rsrc","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_Mile/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Mile","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_Mile/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Mile","2026-01-01 08:00","","8","0","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_FinMile/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_FinMile","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_FinMile/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedStartEndpoint","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_FinMile","2026-01-01 08:00","","8","0","2026-01-02 17:00","","","UnsupportedProgressedStartEndpoint","An actual predecessor start cannot be substituted into the movable remaining-start solver; remaining SS/SF lag semantics are not verified."
"PR_SS/TK_Active/TK_NotStart/TT_LOE/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_LOE","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_Active/TK_NotStart/TT_LOE/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_LOE","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_Active/TK_NotStart/TT_WBS/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_WBS","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_Active/TK_NotStart/TT_WBS/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_Task","TT_WBS","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_Active/TK_NotStart/TT_Unknown/predecessor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Unknown","TT_Task","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_Active/TK_NotStart/TT_Unknown/successor","PR_SS","TK_ACTIVE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Unknown","2026-01-01 08:00","","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_Active/TK_Active/TT_Task/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_Task/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_Rsrc/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Rsrc","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_Rsrc/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Rsrc","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_Mile/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Mile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_Mile/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Mile","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_FinMile/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_FinMile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_FinMile/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedProgressedRelationship","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_FinMile","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","","","UnsupportedProgressedRelationship","The successor's actual start is fixed; substituting a remaining restart for SS requires an unverified progressed relationship rule."
"PR_SS/TK_Active/TK_Active/TT_LOE/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_LOE","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_Active/TK_Active/TT_LOE/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_LOE","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","LOE movement depends on its linked activity network; an independent remaining endpoint allowance cannot be established."
"PR_SS/TK_Active/TK_Active/TT_WBS/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_WBS","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_Active/TK_Active/TT_WBS/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Ignored","IgnoredSummaryRelationship","NoFiniteBound","IgnoredRelationship","","","","","","","","TT_Task","TT_WBS","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","IgnoredSummaryRelationship","Direct WBS-summary relationships are ignored during scheduling; summary rollups are a separate dependency mechanism."
"PR_SS/TK_Active/TK_Active/TT_Unknown/predecessor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Unknown","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_Active/TK_Active/TT_Unknown/successor","PR_SS","TK_ACTIVE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Unsupported","UnsupportedActivityType","RequiresContext","UnresolvedContext","","","","","","","","TT_Task","TT_Unknown","2026-01-01 08:00","2026-01-01 08:00","8","8","2026-01-02 17:00","","","UnsupportedActivityType","The exported activity type has no supported remaining endpoint movement model."
"PR_SS/TK_Active/TK_Complete/TT_Task/predecessor","PR_SS","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SS/TK_Active/TK_Complete/TT_Task/successor","PR_SS","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","Historical","HistoricalActualEvent","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","","","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
